symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2026-03-04 00:01:00+00:00,263.18,263.32,263.18,263.32,642.0,17.0,263.25124
AAPL,2026-03-04 00:02:00+00:00,263.2,263.2,263.2,263.2,390.0,11.0,263.2
AAPL,2026-03-04 00:04:00+00:00,263.18,263.18,263.18,263.18,1510.0,5.0,263.18
AAPL,2026-03-04 00:05:00+00:00,263.28,263.29,263.28,263.29,840.0,16.0,263.287312
AAPL,2026-03-04 00:09:00+00:00,263.4,263.59,263.4,263.59,1421.0,43.0,263.427143
AAPL,2026-03-04 00:12:00+00:00,263.5,263.51,263.5,263.5,3839.0,31.0,263.50486
AAPL,2026-03-04 00:14:00+00:00,263.6,263.6,263.6,263.6,763.0,71.0,263.6
AAPL,2026-03-04 00:15:00+00:00,263.99,263.99,263.99,263.99,160.0,9.0,263.99
AAPL,2026-03-04 00:17:00+00:00,263.93,263.99,263.93,263.95,6446.0,141.0,263.95365
AAPL,2026-03-04 00:18:00+00:00,264.14,264.23,264.1,264.22,2274.0,48.0,264.173688
AAPL,2026-03-04 00:19:00+00:00,264.28,264.43,264.28,264.39,3316.0,113.0,264.385318
AAPL,2026-03-04 00:20:00+00:00,264.43,264.61,264.03,264.03,3961.0,79.0,264.510981
AAPL,2026-03-04 00:21:00+00:00,264.49,264.74,264.49,264.74,1169.0,32.0,264.529294
AAPL,2026-03-04 00:22:00+00:00,264.74,264.87,264.33,264.33,1658.0,51.0,264.61875
AAPL,2026-03-04 00:23:00+00:00,264.35,264.4,264.35,264.4,3852.0,21.0,264.398611
AAPL,2026-03-04 00:24:00+00:00,264.41,264.41,264.41,264.41,158.0,8.0,264.41
AAPL,2026-03-04 00:27:00+00:00,263.9063,263.9063,263.9063,263.9063,213.0,16.0,263.9063
AAPL,2026-03-04 00:31:00+00:00,263.99,263.99,263.99,263.99,392.0,9.0,263.99
AAPL,2026-03-04 00:32:00+00:00,264.0,264.0,263.75,263.75,1018.0,25.0,263.930348
AAPL,2026-03-04 00:33:00+00:00,263.81,263.82,263.77,263.77,956.0,56.0,263.805975
AAPL,2026-03-04 00:34:00+00:00,263.76,263.76,263.55,263.55,1098.0,43.0,263.670536
AAPL,2026-03-04 00:35:00+00:00,263.53,263.53,263.53,263.53,464.0,22.0,263.53
AAPL,2026-03-04 00:37:00+00:00,263.53,263.53,263.45,263.48,1260.0,23.0,263.477065
AAPL,2026-03-04 00:39:00+00:00,263.31,263.45,263.31,263.45,564.0,20.0,263.411957
AAPL,2026-03-04 00:41:00+00:00,263.32,263.45,263.3,263.3,907.0,15.0,263.410729
AAPL,2026-03-04 00:42:00+00:00,263.45,264.186,263.45,264.186,4169.0,15.0,264.106139
AAPL,2026-03-04 00:43:00+00:00,263.34,263.45,263.33,263.45,1040.0,26.0,263.392397
AAPL,2026-03-04 00:48:00+00:00,263.51,263.62,263.45,263.5,12886.0,82.0,263.493794
AAPL,2026-03-04 00:49:00+00:00,263.48,263.48,263.45,263.45,359.0,11.0,263.469474
AAPL,2026-03-04 00:51:00+00:00,263.45,263.59,263.45,263.5,8879.0,26.0,263.500625
AAPL,2026-03-04 00:52:00+00:00,263.54,263.5532,263.54,263.5532,3003.0,8.0,263.543363
AAPL,2026-03-04 00:53:00+00:00,263.61,263.61,263.6,263.6,227.0,8.0,263.604808
AAPL,2026-03-04 00:54:00+00:00,263.7972,263.7972,263.7972,263.7972,671.0,6.0,263.7972
AAPL,2026-03-04 00:55:00+00:00,263.67,263.67,263.66,263.66,670.0,14.0,263.664484
AAPL,2026-03-04 00:57:00+00:00,263.69,263.69,263.6344,263.6344,579.0,15.0,263.65263
AAPL,2026-03-04 00:58:00+00:00,263.6,263.75,263.6,263.75,1675.0,17.0,263.683334
AAPL,2026-03-04 00:59:00+00:00,263.6371,263.6371,263.6001,263.6001,320.0,6.0,263.616918
AAPL,2026-03-04 09:00:00+00:00,262.87,262.87,262.87,262.87,665.0,34.0,262.87
AAPL,2026-03-04 09:02:00+00:00,262.84,262.84,262.83,262.83,603.0,27.0,262.835
AAPL,2026-03-04 09:04:00+00:00,262.98,262.98,262.87,262.87,430.0,14.0,262.942857
AAPL,2026-03-04 09:06:00+00:00,262.92,262.92,262.92,262.92,626.0,29.0,262.92
AAPL,2026-03-04 09:07:00+00:00,262.92,262.92,262.9,262.92,1672.0,39.0,262.90936
AAPL,2026-03-04 09:14:00+00:00,263.4,263.4,263.4,263.4,126.0,6.0,263.4
AAPL,2026-03-04 09:15:00+00:00,263.13,263.49,263.13,263.49,422.0,21.0,263.31
AAPL,2026-03-04 09:17:00+00:00,263.25,263.25,263.17,263.17,221.0,6.0,263.208278
AAPL,2026-03-04 09:18:00+00:00,263.26,263.26,263.26,263.26,528.0,19.0,263.26
AAPL,2026-03-04 09:21:00+00:00,263.12,263.12,263.12,263.12,579.0,35.0,263.12
AAPL,2026-03-04 09:23:00+00:00,263.11,263.11,263.11,263.11,398.0,13.0,263.11
AAPL,2026-03-04 09:27:00+00:00,263.02,263.02,263.02,263.02,532.0,19.0,263.02
AAPL,2026-03-04 09:33:00+00:00,262.79,262.79,262.79,262.79,234.0,14.0,262.79
AAPL,2026-03-04 09:37:00+00:00,262.81,262.81,262.81,262.81,995.0,70.0,262.81
AAPL,2026-03-04 09:39:00+00:00,262.97,263.18,262.63,262.63,5057.0,110.0,263.114441
AAPL,2026-03-04 09:42:00+00:00,262.73,262.89,262.73,262.78,2317.0,48.0,262.826158
AAPL,2026-03-04 09:43:00+00:00,262.88,262.9,262.88,262.9,793.0,20.0,262.886
AAPL,2026-03-04 09:45:00+00:00,262.88,262.88,262.88,262.88,379.0,80.0,262.88
AAPL,2026-03-04 09:47:00+00:00,262.99,262.99,262.99,262.99,172.0,2.0,262.99
AAPL,2026-03-04 09:50:00+00:00,263.16,263.19,263.15,263.19,1211.0,49.0,263.167614
AAPL,2026-03-04 09:54:00+00:00,263.24,263.24,263.24,263.24,326.0,18.0,263.24
AAPL,2026-03-04 09:55:00+00:00,263.03,263.03,263.03,263.03,460.0,30.0,263.03
AAPL,2026-03-04 10:05:00+00:00,263.03,263.03,262.96,262.96,1436.0,47.0,263.003958
AAPL,2026-03-04 10:08:00+00:00,263.47,263.47,263.47,263.47,1078.0,69.0,263.47
AAPL,2026-03-04 10:09:00+00:00,263.61,263.9,263.61,263.9,1440.0,47.0,263.811542
AAPL,2026-03-04 10:11:00+00:00,263.96,263.96,263.96,263.96,449.0,18.0,263.96
AAPL,2026-03-04 10:13:00+00:00,263.41,263.41,263.41,263.41,1103.0,64.0,263.41
AAPL,2026-03-04 10:14:00+00:00,263.42,263.44,263.42,263.44,1013.0,32.0,263.431324
AAPL,2026-03-04 10:15:00+00:00,263.94,263.97,263.94,263.97,623.0,20.0,263.953333
AAPL,2026-03-04 10:16:00+00:00,263.89,263.89,263.89,263.89,638.0,40.0,263.89
AAPL,2026-03-04 10:18:00+00:00,263.39,263.39,263.39,263.39,1015.0,50.0,263.39
AAPL,2026-03-04 10:19:00+00:00,263.65,263.88,263.54,263.66,1295.0,36.0,263.689364
AAPL,2026-03-04 10:25:00+00:00,263.49,263.49,263.49,263.49,1735.0,102.0,263.49
AAPL,2026-03-04 10:29:00+00:00,263.33,263.33,263.17,263.32,1581.0,60.0,263.28401
AAPL,2026-03-04 10:34:00+00:00,263.3,263.32,263.3,263.32,924.0,13.0,263.309786
AAPL,2026-03-04 10:35:00+00:00,263.32,263.34,263.32,263.34,1193.0,26.0,263.330753
AAPL,2026-03-04 10:36:00+00:00,263.48,263.48,263.48,263.48,479.0,14.0,263.48
AAPL,2026-03-04 10:37:00+00:00,263.25,263.25,263.25,263.25,1226.0,46.0,263.25
AAPL,2026-03-04 10:39:00+00:00,263.19,263.19,263.19,263.19,611.0,27.0,263.19
AAPL,2026-03-04 10:42:00+00:00,263.36,263.36,263.07,263.07,346.0,12.0,263.191339
AAPL,2026-03-04 10:45:00+00:00,263.08,263.1,263.08,263.1,621.0,33.0,263.09
AAPL,2026-03-04 10:48:00+00:00,263.18,263.18,263.18,263.18,491.0,26.0,263.18
AAPL,2026-03-04 10:49:00+00:00,263.15,263.15,263.15,263.15,522.0,27.0,263.15
AAPL,2026-03-04 10:50:00+00:00,263.16,263.16,263.16,263.16,336.0,26.0,263.16
AAPL,2026-03-04 10:52:00+00:00,263.16,263.16,263.16,263.16,1394.0,70.0,263.16
AAPL,2026-03-04 11:01:00+00:00,263.43,263.5,263.43,263.5,492.0,19.0,263.457692
AAPL,2026-03-04 11:02:00+00:00,263.62,263.62,263.62,263.62,1000.0,28.0,263.62
AAPL,2026-03-04 11:06:00+00:00,263.33,263.33,263.33,263.33,714.0,48.0,263.33
AAPL,2026-03-04 11:08:00+00:00,263.25,263.35,263.25,263.35,1450.0,70.0,263.3
AAPL,2026-03-04 11:09:00+00:00,263.55,263.58,263.55,263.58,761.0,27.0,263.562955
AAPL,2026-03-04 11:10:00+00:00,263.19,263.19,263.19,263.19,395.0,24.0,263.19
AAPL,2026-03-04 11:14:00+00:00,263.41,263.41,263.41,263.41,617.0,21.0,263.41
AAPL,2026-03-04 11:18:00+00:00,263.3,263.3,263.3,263.3,613.0,36.0,263.3
AAPL,2026-03-04 11:21:00+00:00,263.3,263.3,263.3,263.3,950.0,56.0,263.3
AAPL,2026-03-04 11:23:00+00:00,263.3,263.3,263.3,263.3,602.0,24.0,263.3
AAPL,2026-03-04 11:24:00+00:00,263.3,263.51,263.3,263.51,1522.0,29.0,263.406911
AAPL,2026-03-04 11:25:00+00:00,263.3,263.35,263.3,263.35,1506.0,24.0,263.33928
AAPL,2026-03-04 11:28:00+00:00,263.32,263.32,263.32,263.32,308.0,22.0,263.32
AAPL,2026-03-04 11:29:00+00:00,263.35,263.35,263.3,263.3,717.0,13.0,263.308541
AAPL,2026-03-04 11:30:00+00:00,263.26,263.26,263.26,263.26,176.0,18.0,263.26
AAPL,2026-03-04 11:31:00+00:00,263.26,263.26,263.26,263.26,370.0,14.0,263.26
AAPL,2026-03-04 11:32:00+00:00,263.2,263.2,263.2,263.2,330.0,11.0,263.2
AAPL,2026-03-04 11:33:00+00:00,263.2,263.2,263.15,263.15,1096.0,76.0,263.167352
AAPL,2026-03-04 11:34:00+00:00,263.07,263.07,263.07,263.07,1405.0,113.0,263.07
AAPL,2026-03-04 11:38:00+00:00,262.87,262.87,262.87,262.87,171.0,4.0,262.87
AAPL,2026-03-04 11:39:00+00:00,262.72,262.85,262.72,262.85,501.0,8.0,262.773977
AAPL,2026-03-04 11:43:00+00:00,262.71,262.71,262.71,262.71,319.0,6.0,262.71
AAPL,2026-03-04 11:47:00+00:00,262.72,262.86,262.72,262.86,775.0,37.0,262.783333
AAPL,2026-03-04 11:49:00+00:00,262.6,262.6,262.43,262.43,1853.0,70.0,262.51281
AAPL,2026-03-04 11:51:00+00:00,262.47,262.47,262.47,262.47,293.0,4.0,262.47
AAPL,2026-03-04 11:52:00+00:00,262.44,262.62,262.33,262.62,1312.0,33.0,262.491681
AAPL,2026-03-04 11:53:00+00:00,262.32,262.32,262.32,262.32,529.0,19.0,262.32
AAPL,2026-03-04 11:54:00+00:00,262.62,262.65,262.62,262.65,3576.0,35.0,262.629493
AAPL,2026-03-04 11:58:00+00:00,262.64,262.64,262.64,262.64,251.0,11.0,262.64
AAPL,2026-03-04 12:00:00+00:00,262.74,262.8,262.74,262.8,3615.0,114.0,262.776533
AAPL,2026-03-04 12:01:00+00:00,262.98,262.98,262.98,262.98,369.0,6.0,262.98
AAPL,2026-03-04 12:02:00+00:00,262.96,262.96,262.96,262.96,693.0,23.0,262.96
AAPL,2026-03-04 12:03:00+00:00,263.13,263.15,263.13,263.15,1182.0,42.0,263.138889
AAPL,2026-03-04 12:05:00+00:00,263.0,263.0,263.0,263.0,271.0,20.0,263.0
AAPL,2026-03-04 12:06:00+00:00,263.18,263.18,263.18,263.18,671.0,13.0,263.18
AAPL,2026-03-04 12:07:00+00:00,263.16,263.16,263.03,263.03,309.0,9.0,263.095
AAPL,2026-03-04 12:08:00+00:00,263.16,263.18,263.16,263.18,391.0,15.0,263.17
AAPL,2026-03-04 12:09:00+00:00,263.2,263.2,262.88,262.88,2753.0,81.0,263.004145
AAPL,2026-03-04 12:15:00+00:00,263.02,263.02,263.0,263.0,1442.0,13.0,263.003636
AAPL,2026-03-04 12:16:00+00:00,262.87,262.87,262.8,262.8,1138.0,24.0,262.840127
AAPL,2026-03-04 12:17:00+00:00,262.8,262.8,262.8,262.8,1314.0,27.0,262.8
AAPL,2026-03-04 12:22:00+00:00,262.55,262.55,262.55,262.55,1672.0,62.0,262.55
AAPL,2026-03-04 12:28:00+00:00,262.49,262.49,262.36,262.36,1181.0,38.0,262.430863
AAPL,2026-03-04 12:29:00+00:00,262.35,262.4,262.34,262.4,1249.0,34.0,262.37046
AAPL,2026-03-04 12:30:00+00:00,262.5,262.56,262.37,262.37,1653.0,30.0,262.498626
AAPL,2026-03-04 12:31:00+00:00,262.36,262.37,262.36,262.36,1203.0,19.0,262.361808
AAPL,2026-03-04 12:32:00+00:00,262.4,262.4,262.3,262.32,2616.0,78.0,262.327124
AAPL,2026-03-04 12:34:00+00:00,262.46,262.57,262.41,262.57,2515.0,38.0,262.493435
AAPL,2026-03-04 12:35:00+00:00,262.48,262.56,262.48,262.48,1410.0,27.0,262.496176
AAPL,2026-03-04 12:36:00+00:00,262.38,262.5,262.36,262.5,1281.0,27.0,262.438706
AAPL,2026-03-04 12:39:00+00:00,262.52,262.77,262.52,262.77,1445.0,18.0,262.702511
AAPL,2026-03-04 12:41:00+00:00,262.6,262.6,262.6,262.6,445.0,23.0,262.6
AAPL,2026-03-04 12:42:00+00:00,262.5,262.5,262.5,262.5,104.0,4.0,262.5
AAPL,2026-03-04 12:44:00+00:00,262.67,262.67,262.67,262.67,204.0,5.0,262.67
AAPL,2026-03-04 12:45:00+00:00,262.52,262.52,262.52,262.52,429.0,10.0,262.52
AAPL,2026-03-04 12:46:00+00:00,262.6,262.6,262.6,262.6,514.0,8.0,262.6
AAPL,2026-03-04 12:55:00+00:00,262.49,262.49,262.49,262.49,535.0,15.0,262.49
AAPL,2026-03-04 12:56:00+00:00,262.47,262.47,262.47,262.47,197.0,9.0,262.47
AAPL,2026-03-04 12:58:00+00:00,262.65,262.77,262.65,262.77,1901.0,56.0,262.709659
AAPL,2026-03-04 12:59:00+00:00,262.78,262.8,262.78,262.8,929.0,30.0,262.791858
AAPL,2026-03-04 13:00:00+00:00,263.0,264.0,262.3105,263.39,32368.0,1879.0,262.995599
AAPL,2026-03-04 13:01:00+00:00,262.3,263.21,262.3,262.9462,30993.0,2271.0,262.685182
AAPL,2026-03-04 13:03:00+00:00,262.96,263.0,262.96,262.98,2634.0,103.0,262.992254
AAPL,2026-03-04 13:04:00+00:00,262.98,262.98,262.95,262.95,794.0,27.0,262.960456
AAPL,2026-03-04 13:05:00+00:00,262.95,263.0,262.95,262.97,6909.0,254.0,262.994897
AAPL,2026-03-04 13:06:00+00:00,262.9946,263.0,262.92,263.0,4724.0,103.0,262.991026
AAPL,2026-03-04 13:07:00+00:00,262.98,263.0,262.86,262.9,3857.0,94.0,262.92818
AAPL,2026-03-04 13:08:00+00:00,262.95,263.29,262.95,263.29,1664.0,82.0,263.070616
AAPL,2026-03-04 13:10:00+00:00,263.28,263.6575,263.28,263.57,3605.0,290.0,263.376752
AAPL,2026-03-04 13:11:00+00:00,263.6425,263.6425,263.1641,263.1641,850.0,38.0,263.483033
AAPL,2026-03-04 13:12:00+00:00,263.34,263.4,263.34,263.4,747.0,43.0,263.377099
AAPL,2026-03-04 13:14:00+00:00,263.38,263.4893,263.38,263.39,633.0,20.0,263.43715
AAPL,2026-03-04 13:15:00+00:00,263.41,263.41,263.3,263.3,611.0,31.0,263.355
AAPL,2026-03-04 13:17:00+00:00,263.18,263.18,263.17,263.17,842.0,34.0,263.175263
AAPL,2026-03-04 13:18:00+00:00,263.25,263.25,263.14,263.15,1193.0,46.0,263.194533
AAPL,2026-03-04 13:20:00+00:00,263.2971,263.2971,263.2805,263.2805,501.0,47.0,263.28714
AAPL,2026-03-04 13:22:00+00:00,263.18,263.18,263.0,263.0,1947.0,37.0,263.066275
AAPL,2026-03-04 13:23:00+00:00,263.1494,263.1494,263.0,263.0,2130.0,86.0,263.032129
AAPL,2026-03-04 13:24:00+00:00,263.18,263.18,263.15,263.15,376.0,15.0,263.165
AAPL,2026-03-04 13:25:00+00:00,263.116,263.116,263.07,263.07,663.0,18.0,263.1045
AAPL,2026-03-04 13:26:00+00:00,263.35,263.35,263.249,263.249,482.0,15.0,263.314584
AAPL,2026-03-04 13:29:00+00:00,263.2899,263.2899,263.2899,263.2899,293.0,20.0,263.2899
AAPL,2026-03-04 13:31:00+00:00,263.32,263.32,263.32,263.32,894.0,29.0,263.32
AAPL,2026-03-04 13:32:00+00:00,263.35,263.35,263.1503,263.1503,3489.0,40.0,263.162781
AAPL,2026-03-04 13:33:00+00:00,263.42,263.42,263.3,263.3,1460.0,38.0,263.393284
AAPL,2026-03-04 13:34:00+00:00,263.34,263.4,263.33,263.33,1268.0,39.0,263.379186
AAPL,2026-03-04 13:35:00+00:00,263.46,263.46,263.46,263.46,315.0,30.0,263.46
AAPL,2026-03-04 13:36:00+00:00,263.29,263.29,263.21,263.27,935.0,45.0,263.266364
AAPL,2026-03-04 13:37:00+00:00,263.31,263.33,263.11,263.11,1857.0,81.0,263.22326
AAPL,2026-03-04 13:40:00+00:00,263.27,263.27,263.27,263.27,555.0,22.0,263.27
AAPL,2026-03-04 13:42:00+00:00,263.1325,263.1325,263.1325,263.1325,320.0,23.0,263.1325
AAPL,2026-03-04 13:43:00+00:00,263.35,263.35,263.14,263.28,989.0,50.0,263.258462
AAPL,2026-03-04 13:45:00+00:00,263.18,263.2,263.18,263.2,817.0,20.0,263.183333
AAPL,2026-03-04 13:46:00+00:00,263.2843,263.2843,263.2843,263.2843,881.0,30.0,263.2843
AAPL,2026-03-04 13:47:00+00:00,263.3,263.3,263.23,263.23,548.0,32.0,263.265
AAPL,2026-03-04 13:48:00+00:00,263.2643,263.2643,263.2643,263.2643,534.0,26.0,263.2643
AAPL,2026-03-04 13:49:00+00:00,263.2,263.3,263.1544,263.1544,921.0,39.0,263.218133
AAPL,2026-03-04 13:50:00+00:00,263.17,263.17,263.17,263.17,253.0,21.0,263.17
AAPL,2026-03-04 13:51:00+00:00,263.15,263.16,263.14,263.16,977.0,49.0,263.147283
AAPL,2026-03-04 13:52:00+00:00,263.22,263.2398,263.1,263.2398,796.0,78.0,263.1866
AAPL,2026-03-04 13:53:00+00:00,263.07,263.1,263.07,263.09,2480.0,35.0,263.095563
AAPL,2026-03-04 13:54:00+00:00,263.09,263.2481,263.09,263.2481,864.0,29.0,263.121517
AAPL,2026-03-04 13:55:00+00:00,263.01,263.35,263.0,263.35,8433.0,211.0,263.230741
AAPL,2026-03-04 13:56:00+00:00,263.35,263.49,263.26,263.48,3791.0,83.0,263.378591
AAPL,2026-03-04 13:57:00+00:00,263.35,263.39,263.35,263.39,663.0,24.0,263.362308
AAPL,2026-03-04 13:58:00+00:00,263.35,263.35,263.35,263.35,507.0,20.0,263.35
AAPL,2026-03-04 13:59:00+00:00,263.5,263.51,263.5,263.5,1595.0,63.0,263.501074
AAPL,2026-03-04 14:00:00+00:00,263.595,263.64,263.35,263.35,4196.0,125.0,263.581278
AAPL,2026-03-04 14:01:00+00:00,263.36,263.46,263.36,263.42,976.0,33.0,263.424785
AAPL,2026-03-04 14:02:00+00:00,263.42,263.42,263.42,263.42,452.0,24.0,263.42
AAPL,2026-03-04 14:03:00+00:00,263.6107,263.6107,263.3,263.3,912.0,40.0,263.453807
AAPL,2026-03-04 14:04:00+00:00,263.38,263.38,263.38,263.38,246.0,14.0,263.38
AAPL,2026-03-04 14:05:00+00:00,263.35,263.35,263.35,263.35,704.0,24.0,263.35
AAPL,2026-03-04 14:06:00+00:00,263.4,263.5,263.4,263.5,992.0,62.0,263.464706
AAPL,2026-03-04 14:07:00+00:00,263.4,263.4,263.4,263.4,416.0,32.0,263.4
AAPL,2026-03-04 14:08:00+00:00,263.51,263.51,263.19,263.19,5412.0,230.0,263.280656
AAPL,2026-03-04 14:09:00+00:00,263.25,263.25,263.23,263.23,666.0,53.0,263.238889
AAPL,2026-03-04 14:10:00+00:00,263.13,263.3806,263.13,263.32,1945.0,69.0,263.26834
AAPL,2026-03-04 14:11:00+00:00,263.5,263.5,263.5,263.5,917.0,15.0,263.5
AAPL,2026-03-04 14:12:00+00:00,263.5,263.5,263.5,263.5,221.0,20.0,263.5
AAPL,2026-03-04 14:13:00+00:00,263.44,263.4697,263.44,263.4468,871.0,40.0,263.452167
AAPL,2026-03-04 14:14:00+00:00,263.36,263.38,263.3221,263.38,1218.0,39.0,263.360282
AAPL,2026-03-04 14:15:00+00:00,263.38,263.38,263.38,263.38,1087.0,75.0,263.38
AAPL,2026-03-04 14:16:00+00:00,263.4,263.45,263.38,263.45,2373.0,60.0,263.414793
AAPL,2026-03-04 14:18:00+00:00,263.45,263.48,263.45,263.46,1829.0,59.0,263.460181
AAPL,2026-03-04 14:19:00+00:00,263.54,263.54,263.54,263.54,1525.0,81.0,263.54
AAPL,2026-03-04 14:20:00+00:00,263.63,263.63,263.45,263.45,2815.0,70.0,263.525149
AAPL,2026-03-04 14:21:00+00:00,263.5449,263.5449,263.43,263.43,1469.0,40.0,263.501906
AAPL,2026-03-04 14:22:00+00:00,263.39,263.39,263.36,263.38,1161.0,56.0,263.372594
AAPL,2026-03-04 14:23:00+00:00,263.5,263.5,263.29,263.3,4349.0,106.0,263.328518
AAPL,2026-03-04 14:24:00+00:00,263.19,263.19,263.19,263.19,611.0,42.0,263.19
AAPL,2026-03-04 14:25:00+00:00,263.01,263.01,262.85,262.97,3988.0,243.0,262.973345
AAPL,2026-03-04 14:26:00+00:00,263.3589,263.3641,263.3,263.36,1432.0,54.0,263.340659
AAPL,2026-03-04 14:27:00+00:00,263.3,263.85,263.3,263.75,15029.0,307.0,263.647779
AAPL,2026-03-04 14:28:00+00:00,264.0,264.6,264.0,264.54,9431.0,332.0,264.355127
AAPL,2026-03-04 14:29:00+00:00,264.64,264.79,264.6,264.69,7478.0,179.0,264.692305
AAPL,2026-03-04 14:30:00+00:00,264.7,265.29,263.92,264.965,974769.0,13642.0,264.694242
AAPL,2026-03-04 14:31:00+00:00,264.985,265.56,264.5114,264.79,219908.0,3279.0,265.119546
AAPL,2026-03-04 14:32:00+00:00,264.77,264.84,264.19,264.36,191208.0,2845.0,264.467713
AAPL,2026-03-04 14:33:00+00:00,264.33,266.15,264.13,264.93,331833.0,5550.0,265.297553
AAPL,2026-03-04 14:34:00+00:00,264.86,265.17,264.32,264.6799,104802.0,2512.0,264.82866
AAPL,2026-03-04 14:35:00+00:00,264.635,264.7535,263.16,263.3,161712.0,3642.0,263.754234
AAPL,2026-03-04 14:36:00+00:00,263.3,263.315,262.725,263.185,145608.0,2844.0,263.023591
AAPL,2026-03-04 14:37:00+00:00,263.24,263.34,262.85,262.99,99498.0,2103.0,263.131437
AAPL,2026-03-04 14:38:00+00:00,263.01,263.23,262.84,263.0936,106249.0,2402.0,263.052528
AAPL,2026-03-04 14:39:00+00:00,263.08,263.66,263.08,263.225,91817.0,1825.0,263.379922
AAPL,2026-03-04 14:40:00+00:00,263.2311,263.2311,262.53,262.71,128433.0,2551.0,262.824788
AAPL,2026-03-04 14:41:00+00:00,262.705,263.08,262.4601,262.76,104217.0,2236.0,262.791909
AAPL,2026-03-04 14:42:00+00:00,262.72,262.95,262.6,262.72,104137.0,2817.0,262.786206
AAPL,2026-03-04 14:43:00+00:00,262.69,262.78,262.14,262.38,112371.0,3026.0,262.382857
AAPL,2026-03-04 14:44:00+00:00,262.38,262.5,262.14,262.3,96032.0,2592.0,262.299912
AAPL,2026-03-04 14:45:00+00:00,262.16,262.22,261.695,261.952,118859.0,3373.0,261.988907
AAPL,2026-03-04 14:46:00+00:00,261.955,262.27,261.78,262.11,83415.0,2452.0,262.049006
AAPL,2026-03-04 14:47:00+00:00,262.1247,262.2,261.42,261.45,116505.0,2888.0,261.809515
AAPL,2026-03-04 14:48:00+00:00,261.47,262.58,261.44,262.41,110691.0,2886.0,261.895185
AAPL,2026-03-04 14:49:00+00:00,262.43,262.96,262.1901,262.42,151695.0,3727.0,262.507975
AAPL,2026-03-04 14:50:00+00:00,262.44,262.57,262.0241,262.16,60647.0,2133.0,262.267389
AAPL,2026-03-04 14:51:00+00:00,262.2,262.41,262.0,262.18,80576.0,2263.0,262.185608
AAPL,2026-03-04 14:52:00+00:00,262.2,262.57,262.2,262.46,97890.0,2468.0,262.446448
AAPL,2026-03-04 14:53:00+00:00,262.5,262.68,262.31,262.4984,51643.0,1782.0,262.513678
AAPL,2026-03-04 14:54:00+00:00,262.52,262.87,262.5008,262.58,87101.0,2175.0,262.662085
AAPL,2026-03-04 14:55:00+00:00,262.61,262.83,262.3101,262.4,100680.0,2499.0,262.507779
AAPL,2026-03-04 14:56:00+00:00,262.385,262.56,262.16,262.52,114317.0,2846.0,262.357319
AAPL,2026-03-04 14:57:00+00:00,262.4702,262.66,262.26,262.435,85373.0,2067.0,262.469684
AAPL,2026-03-04 14:58:00+00:00,262.4,262.46,262.11,262.2099,65453.0,1904.0,262.287337
AAPL,2026-03-04 14:59:00+00:00,262.16,262.5,262.13,262.5,120169.0,2339.0,262.345125
AAPL,2026-03-04 15:00:00+00:00,262.52,262.75,262.26,262.665,184121.0,4678.0,262.581225
AAPL,2026-03-04 15:01:00+00:00,262.62,263.0,262.62,262.93,145093.0,3025.0,262.814129
AAPL,2026-03-04 15:02:00+00:00,262.92,262.95,262.4801,262.55,82806.0,2694.0,262.70151
AAPL,2026-03-04 15:03:00+00:00,262.57,262.81,261.8915,261.96,101806.0,2968.0,262.355635
AAPL,2026-03-04 15:04:00+00:00,261.93,262.13,261.71,262.11,115458.0,4596.0,261.900847
AAPL,2026-03-04 15:05:00+00:00,262.11,262.44,262.08,262.3,77497.0,2265.0,262.283175
AAPL,2026-03-04 15:06:00+00:00,262.39,262.6088,262.243,262.405,69606.0,2085.0,262.427944
AAPL,2026-03-04 15:07:00+00:00,262.42,262.48,262.12,262.4,72501.0,2002.0,262.312991
AAPL,2026-03-04 15:08:00+00:00,262.3811,262.73,262.3699,262.64,56755.0,2073.0,262.550588
AAPL,2026-03-04 15:09:00+00:00,262.62,262.941,262.6,262.875,83971.0,2282.0,262.795967
AAPL,2026-03-04 15:10:00+00:00,262.87,262.935,262.67,262.73,90239.0,2236.0,262.814158
AAPL,2026-03-04 15:11:00+00:00,262.74,262.85,262.53,262.7099,66923.0,2389.0,262.683255
AAPL,2026-03-04 15:12:00+00:00,262.71,262.83,262.55,262.81,37630.0,1701.0,262.694417
AAPL,2026-03-04 15:13:00+00:00,262.83,263.19,262.83,263.09,95326.0,2624.0,263.008367
AAPL,2026-03-04 15:14:00+00:00,263.08,263.08,262.67,262.9,65922.0,2234.0,262.870703
AAPL,2026-03-04 15:15:00+00:00,262.8601,263.045,262.81,263.045,69007.0,2032.0,262.91587
AAPL,2026-03-04 15:16:00+00:00,263.08,263.28,262.96,263.185,74680.0,2103.0,263.119148
AAPL,2026-03-04 15:17:00+00:00,263.1875,263.48,263.13,263.455,67215.0,2124.0,263.329668
AAPL,2026-03-04 15:18:00+00:00,263.44,263.63,263.43,263.56,67475.0,1928.0,263.557325
AAPL,2026-03-04 15:19:00+00:00,263.56,263.79,263.37,263.7499,87774.0,2384.0,263.599033
AAPL,2026-03-04 15:20:00+00:00,263.75,264.18,263.5913,264.18,152263.0,2750.0,263.877948
